timestamps,TP9,AF7,AF8,TP10
1664548749.463,-83.496,-34.180,-453.613,-73.730,0
1664548749.465,-90.332,-41.504,-458.984,-77.148,0
1664548749.469,-70.801,-43.945,-440.918,-67.871,0
1664548749.473,-46.875,-46.875,-454.102,-42.480,0
1664548749.477,-54.688,-45.410,-452.637,-32.227,0
1664548749.481,-78.125,-35.645,-454.102,-57.129,0
1664548749.485,-77.148,-29.785,-498.047,-71.777,0
1664548749.489,-66.895,-28.320,-497.559,-77.637,0
1664548749.492,-72.266,-30.273,-482.910,-69.824,0
1664548749.496,-90.332,-24.902,-414.062,-74.219,0
1664548749.500,-79.102,-22.461,-418.457,-80.078,0
1664548749.504,-62.500,-30.762,-493.652,-64.453,0
1664548749.508,-73.242,-35.645,-504.883,-64.941,0
1664548749.510,-82.520,-34.180,-457.031,-76.172,0
1664548749.514,-76.660,-33.203,-421.875,-81.055,0
1664548749.518,-59.082,-36.133,-482.910,-69.336,0
1664548749.522,-51.758,-32.227,-486.328,-58.594,0
1664548749.526,-64.941,-29.297,-444.336,-60.059,0
1664548749.530,-67.383,-35.645,-479.492,-62.500,0
1664548749.534,-45.410,-39.551,-521.973,-40.527,0
1664548749.537,-38.574,-32.715,-458.984,-37.109,0
1664548749.541,-55.176,-21.484,-351.074,-71.777,0
1664548749.545,-46.875,-21.973,-395.020,-65.918,0
1664548749.549,-39.551,-27.344,-437.012,-56.641,0
1664548749.553,-43.945,-25.879,-435.547,-61.035,0
1664548749.555,-42.480,-26.855,-424.316,-62.012,0
1664548749.559,-55.664,-31.738,-467.773,-66.895,0
1664548749.563,-60.547,-29.785,-474.609,-57.129,0
1664548749.567,-52.246,-27.344,-423.828,-53.223,0
1664548749.571,-56.152,-31.738,-442.871,-62.500,0
1664548749.575,-66.895,-35.156,-489.258,-66.406,0
1664548749.579,-74.707,-41.992,-479.492,-61.035,0
1664548749.582,-74.707,-37.109,-381.836,-75.195,0
1664548749.586,-69.824,-28.809,-366.211,-89.355,0
1664548749.590,-77.637,-35.645,-448.242,-81.055,0
1664548749.594,-77.637,-45.898,-489.258,-74.707,0
1664548749.598,-73.242,-37.598,-418.457,-73.730,0
1664548749.600,-63.477,-32.227,-366.211,-75.684,0
1664548749.604,-65.918,-39.551,-454.102,-67.871,0
1664548749.608,-78.613,-39.062,-471.191,-66.895,0
1664548749.612,-70.312,-39.062,-421.875,-82.031,0
1664548749.616,-58.105,-41.016,-441.895,-86.914,0
1664548749.620,-58.105,-48.340,-511.719,-71.289,0
1664548749.624,-75.195,-47.852,-482.422,-65.918,0
1664548749.627,-77.637,-40.039,-358.398,-78.613,0
1664548749.631,-55.176,-43.457,-413.086,-71.777,0
1664548749.635,-62.012,-49.805,-452.637,-74.707,0
1664548749.639,-81.543,-49.316,-414.551,-79.590,0
1664548749.643,-77.148,-44.434,-404.297,-71.289,0
1664548749.659,-63.477,-48.340,-431.152,-62.012,0
1664548749.663,-63.965,-52.246,-451.660,-60.547,0
1664548749.667,-78.613,-47.852,-413.574,-66.406,0
1664548749.671,-80.566,-43.457,-396.484,-63.477,0
1664548749.675,-58.105,-46.387,-438.477,-53.711,0
1664548749.679,-54.199,-49.805,-485.352,-51.270,0
1664548749.683,-73.730,-50.781,-466.309,-67.871,0
1664548749.686,-84.961,-44.434,-404.785,-90.332,0
1664548749.690,-74.707,-45.898,-437.012,-85.449,0
1664548749.694,-67.871,-54.688,-462.402,-66.406,0
1664548749.698,-77.148,-44.434,-419.922,-73.242,0
1664548749.702,-80.566,-35.156,-420.898,-83.496,0
1664548749.704,-77.637,-39.062,-441.406,-77.637,0
1664548749.708,-63.965,-40.039,-447.754,-69.824,0
1664548749.712,-67.383,-37.598,-403.809,-72.754,0
1664548749.716,-83.496,-39.551,-421.387,-74.707,0
1664548749.720,-83.496,-42.480,-459.961,-72.754,0
1664548749.724,-66.895,-44.922,-475.098,-62.988,0
1664548749.728,-63.477,-41.016,-424.316,-66.895,0
1664548749.731,-78.613,-37.598,-388.184,-83.984,0
1664548749.735,-63.965,-44.434,-467.773,-57.617,0
1664548749.739,-40.527,-35.645,-460.938,-36.133,0
1664548749.743,-43.457,-24.902,-377.930,-52.246,0
1664548749.747,-64.453,-36.621,-398.438,-69.824,0
1664548749.750,-92.285,-48.340,-443.359,-87.402,0
1664548749.754,-74.219,-44.922,-406.738,-78.125,0
1664548749.758,-53.711,-39.551,-345.215,-62.988,0
1664548749.762,-66.406,-42.969,-394.531,-53.711,0
1664548749.766,-61.035,-42.480,-447.266,-36.621,0
1664548749.770,-54.199,-41.016,-435.547,-41.992,0
1664548749.774,-56.641,-39.551,-403.809,-57.617,0
1664548749.777,-63.477,-36.621,-402.344,-52.246,0
1664548749.781,-78.613,-40.527,-443.848,-40.039,0
1664548749.785,-85.449,-35.645,-346.680,-42.480,0
1664548749.789,-70.801,-37.598,-351.074,-40.039,0
1664548749.793,-62.500,-40.527,-452.148,-42.480,0
1664548749.794,-70.312,-28.320,-411.621,-58.105,0
1664548749.798,-80.078,-25.879,-359.375,-69.824,0
1664548749.802,-68.359,-31.738,-375.977,-68.359,0
1664548749.806,-55.176,-33.203,-417.480,-55.176,0
1664548749.810,-67.383,-32.715,-408.691,-56.152,0
1664548749.814,-69.824,-31.738,-398.438,-57.617,0
1664548749.818,-60.059,-30.273,-393.066,-61.035,0
1664548749.821,-41.504,-33.691,-457.031,-46.875,0
1664548749.825,-42.969,-29.785,-433.594,-32.227,0
1664548749.829,-74.707,-16.602,-267.090,-53.223,0
1664548749.833,-70.312,-22.949,-327.637,-47.363,0
1664548749.837,-57.617,-29.297,-387.695,-42.969,0
1664548749.840,-62.988,-29.785,-370.117,-59.082,0
1664548749.844,-76.172,-35.156,-381.836,-71.289,0
1664548749.848,-85.938,-37.598,-409.180,-68.848,0
1664548749.852,-67.871,-32.715,-361.816,-55.176,0
1664548749.856,-59.082,-31.250,-343.262,-47.852,0
1664548749.860,-72.266,-34.180,-403.320,-49.316,0
1664548749.864,-77.637,-26.367,-390.625,-55.176,0
1664548749.867,-57.617,-26.855,-397.461,-43.457,0
1664548749.871,-53.711,-22.461,-321.777,-51.758,0
1664548749.875,-70.312,-21.973,-272.461,-70.312,0
1664548749.879,-74.219,-32.715,-391.113,-65.918,0
1664548749.883,-68.848,-31.738,-379.883,-55.664,0
1664548749.884,-55.664,-24.414,-297.363,-52.246,0
1664548749.888,-59.082,-23.926,-334.473,-54.688,0
1664548749.892,-74.219,-32.715,-395.508,-53.223,0
1664548749.896,-69.336,-33.203,-415.527,-54.688,0
1664548749.900,-60.059,-25.879,-375.000,-58.594,0
1664548749.904,-64.941,-26.855,-361.328,-60.547,0
1664548749.908,-69.824,-34.668,-445.312,-44.434,0
1664548749.911,-69.336,-32.227,-417.480,-49.316,0
1664548749.915,-68.848,-23.926,-250.977,-80.566,0
1664548749.919,-54.688,-24.414,-255.371,-73.242,0
1664548749.923,-50.293,-27.832,-348.633,-60.059,0
1664548749.927,-64.453,-27.344,-350.098,-63.477,0
1664548749.929,-62.012,-20.508,-290.039,-59.570,0
1664548749.933,-41.504,-18.066,-320.312,-46.387,0
1664548749.937,-59.570,-21.973,-348.145,-55.664,0
1664548749.941,-79.590,-23.438,-315.918,-69.824,0
1664548749.945,-64.453,-21.973,-301.270,-62.988,0
1664548749.949,-53.711,-28.809,-365.723,-48.340,0
1664548749.953,-54.199,-31.250,-432.129,-31.250,0
1664548749.956,-73.730,-21.484,-333.496,-39.551,0
1664548749.960,-83.496,-21.973,-229.492,-66.406,0
1664548749.964,-65.918,-29.297,-316.406,-64.453,0
1664548749.968,-61.523,-32.715,-370.605,-56.641,0
1664548749.972,-84.961,-29.297,-298.828,-65.918,0
1664548749.997,-94.727,-23.926,-257.812,-73.730,0
1664548750.001,-72.754,-25.391,-328.125,-58.594,0
1664548750.005,-52.246,-19.531,-363.281,-43.945,0
1664548750.009,-58.594,-12.695,-295.410,-49.316,0
1664548750.013,-79.102,-19.531,-272.949,-60.547,0
1664548750.017,-70.801,-28.809,-410.645,-44.434,0
1664548750.021,-61.035,-23.438,-408.691,-28.320,0
1664548750.024,-74.707,-18.555,-209.961,-54.199,0
1664548750.028,-78.125,-30.762,-281.250,-63.477,0
1664548750.032,-84.961,-34.668,-365.234,-61.035,0
1664548750.036,-79.102,-23.926,-313.477,-55.664,0
1664548750.040,-71.777,-19.043,-278.320,-52.734,0
1664548750.035,-80.566,-19.531,-308.105,-58.594,0
1664548750.039,-83.496,-20.508,-325.684,-63.965,0
1664548750.043,-67.871,-21.484,-267.578,-59.570,0
1664548750.047,-62.500,-22.461,-255.859,-57.129,0
1664548750.051,-74.707,-27.344,-273.926,-57.129,0
1664548750.055,-74.707,-32.227,-324.219,-45.410,0
1664548750.059,-64.453,-24.414,-286.133,-41.992,0
1664548750.062,-58.105,-23.438,-227.539,-45.898,0
1664548750.066,-60.547,-31.738,-275.879,-59.082,0
1664548750.070,-68.848,-34.668,-369.141,-56.641,0
1664548750.074,-76.660,-24.902,-315.918,-52.246,0
1664548750.078,-62.500,-19.531,-262.207,-47.852,0
1664548750.079,-55.664,-22.461,-303.223,-42.969,0
1664548750.083,-67.871,-17.578,-269.531,-57.617,0
1664548750.087,-63.965,-16.113,-227.539,-60.059,0
1664548750.091,-52.246,-20.020,-248.047,-53.711,0
1664548750.095,-45.898,-22.461,-331.055,-42.480,0
1664548750.099,-53.711,-21.484,-357.910,-43.457,0
1664548750.103,-67.871,-12.695,-245.605,-54.199,0
1664548750.106,-57.617,-13.672,-191.406,-50.293,0
1664548750.110,-41.016,-29.297,-347.168,-36.621,0
1664548750.114,-52.246,-24.414,-362.793,-47.363,0
1664548750.118,-72.266,-11.230,-182.617,-71.289,0
1664548750.122,-60.547,-17.578,-227.051,-56.641,0
1664548750.124,-51.270,-21.973,-295.898,-43.457,0
1664548750.128,-61.035,-15.137,-291.016,-41.992,0
1664548750.132,-69.824,-9.277,-229.980,-40.527,0
1664548750.136,-69.824,-20.020,-251.465,-44.922,0
1664548750.140,-59.570,-29.785,-287.109,-46.875,0
1664548750.144,-59.082,-25.879,-278.809,-47.363,0
1664548750.148,-72.754,-20.020,-272.949,-52.246,0
1664548750.151,-71.289,-20.996,-276.855,-50.781,0
1664548750.155,-54.199,-25.391,-339.355,-31.738,0
1664548750.159,-53.711,-16.113,-242.188,-40.527,0
1664548750.163,-62.500,-16.602,-215.332,-57.617,0
1664548750.167,-67.871,-23.438,-297.852,-52.246,0
1664548750.171,-62.500,-20.508,-254.883,-45.410,0
1664548750.175,-55.176,-14.648,-201.172,-47.363,0
1664548750.179,-61.523,-17.090,-233.398,-56.152,0
1664548750.183,-68.848,-20.996,-329.590,-51.270,0
1664548750.187,-67.871,-19.043,-301.270,-47.852,0
1664548750.191,-55.664,-18.066,-268.066,-41.016,0
1664548750.195,-58.594,-19.043,-279.297,-48.340,0
1664548750.198,-68.359,-23.926,-347.656,-50.293,0
1664548750.202,-62.500,-24.902,-354.492,-37.109,0
1664548750.206,-58.594,-18.066,-188.477,-55.664,0
1664548750.210,-52.734,-17.578,-218.262,-65.430,0
1664548750.214,-55.664,-20.508,-337.402,-56.641,0
1664548750.214,-65.430,-17.578,-296.875,-59.570,0
1664548750.218,-59.082,-17.090,-209.473,-68.848,0
1664548750.222,-52.734,-21.973,-257.324,-64.941,0
1664548750.226,-61.523,-21.484,-297.852,-65.430,0
1664548750.230,-64.453,-20.020,-271.973,-61.035,0
1664548750.234,-50.293,-19.043,-293.945,-45.898,0
1664548750.238,-44.434,-19.531,-296.387,-41.504,0
1664548750.241,-55.664,-25.879,-357.422,-42.480,0
1664548750.245,-74.219,-21.484,-262.695,-66.895,0
1664548750.249,-68.848,-20.508,-137.695,-75.195,0
1664548750.253,-54.688,-32.227,-267.090,-59.082,0
1664548750.257,-62.012,-28.809,-300.293,-57.129,0
1664548750.259,-69.824,-18.066,-230.469,-61.523,0
1664548750.263,-66.406,-25.391,-230.469,-69.336,0
1664548750.267,-54.688,-28.320,-306.152,-64.941,0
1664548750.271,-52.246,-19.531,-337.891,-57.129,0
1664548750.275,-68.848,-21.973,-285.156,-62.988,0
1664548750.279,-71.289,-26.367,-295.410,-68.359,0
1664548750.283,-53.711,-28.809,-378.906,-51.758,0
1664548750.286,-51.758,-34.180,-374.512,-39.062,0
1664548750.290,-69.824,-24.414,-225.098,-59.570,0
1664548750.294,-71.289,-23.926,-206.543,-72.754,0
1664548750.298,-50.293,-21.484,-256.836,-60.547,0
1664548750.302,-41.016,-12.695,-219.727,-50.293,0
1664548750.304,-53.711,-20.020,-197.266,-60.059,0
1664548750.308,-68.848,-27.344,-245.117,-67.871,0
1664548750.312,-67.383,-24.414,-286.133,-62.012,0
1664548750.316,-57.129,-22.949,-253.906,-63.965,0
1664548750.320,-56.641,-23.926,-231.445,-70.801,0
1664548750.324,-69.336,-23.438,-292.480,-70.312,0
1664548750.328,-65.430,-22.461,-377.930,-51.758,0
1664548750.331,-52.734,-9.766,-263.184,-41.504,0
1664548750.335,-52.734,-6.836,-144.043,-51.270,0
1664548750.339,-59.082,-19.043,-235.352,-61.523,0
1664548750.343,-62.500,-24.902,-296.387,-66.895,0
1664548750.347,-40.527,-18.066,-265.137,-45.898,0
1664548750.349,-16.602,-10.254,-225.098,-24.902,0
1664548750.353,-45.898,-20.508,-237.305,-41.504,0
1664548750.357,-93.262,-37.598,-263.672,-70.312,0
1664548750.361,-80.078,-35.156,-202.637,-62.988,0
1664548750.365,-60.547,-31.738,-160.156,-44.922,0
1664548750.369,-68.359,-41.992,-296.387,-34.180,0
1664548750.373,-69.824,-41.992,-332.031,-31.250,0
1664548750.376,-73.730,-32.715,-169.922,-53.711,0
1664548750.380,-67.871,-39.062,-161.621,-52.734,0
1664548750.384,-57.617,-36.621,-224.121,-24.902,0
1664548750.388,-65.430,-29.785,-213.867,-27.344,0
1664548750.392,-66.406,-32.715,-163.574,-49.316,0
1664548750.409,-51.270,-36.133,-222.656,-45.410,0
1664548750.413,-49.805,-35.645,-239.258,-41.992,0
1664548750.417,-62.012,-32.715,-176.270,-46.387,0
1664548750.421,-61.523,-28.320,-173.340,-42.969,0
1664548750.425,-46.875,-32.715,-218.750,-33.691,0
1664548750.429,-35.645,-41.992,-271.484,-30.762,0
1664548750.433,-56.152,-36.133,-218.750,-51.758,0
1664548750.436,-74.707,-31.738,-153.320,-62.988,0
1664548750.440,-58.594,-35.645,-232.910,-47.363,0
1664548750.444,-46.875,-34.180,-328.613,-30.762,0
1664548750.448,-53.223,-26.367,-287.598,-37.109,0
1664548750.452,-56.152,-20.508,-194.824,-46.387,0
1664548750.455,-47.363,-24.414,-215.820,-38.086,0
1664548750.459,-36.621,-31.250,-235.352,-43.457,0
1664548750.463,-48.828,-30.762,-180.176,-59.082,0
1664548750.467,-62.012,-24.902,-229.492,-55.664,0
1664548750.471,-62.988,-25.391,-288.086,-52.734,0
1664548750.475,-54.199,-29.785,-298.828,-41.016,0
1664548750.479,-48.828,-24.902,-235.352,-32.715,0
1664548750.482,-62.500,-26.367,-171.387,-48.828,0
1664548750.486,-66.406,-38.574,-319.824,-45.898,0
1664548750.490,-58.105,-32.227,-335.938,-40.527,0
1664548750.494,-55.664,-20.020,-149.414,-58.105,0
1664548750.498,-59.570,-26.367,-198.730,-50.781,0
1664548750.499,-68.359,-28.320,-248.047,-50.293,0
1664548750.503,-67.383,-23.926,-191.406,-55.176,0
1664548750.507,-64.941,-20.996,-154.785,-54.199,0
1664548750.511,-67.871,-22.461,-196.289,-50.293,0
1664548750.515,-77.148,-20.508,-250.000,-43.945,0
1664548750.519,-75.195,-22.461,-262.207,-41.016,0
1664548750.523,-61.035,-26.855,-230.469,-43.945,0
1664548750.526,-54.688,-23.926,-220.703,-46.875,0
1664548750.530,-65.430,-25.391,-297.363,-37.598,0
1664548750.534,-71.777,-23.926,-229.492,-46.387,0
1664548750.538,-52.246,-24.414,-169.434,-53.223,0
1664548750.542,-45.410,-27.832,-237.305,-49.805,0
1664548750.544,-62.988,-32.715,-213.867,-65.918,0
1664548750.548,-72.754,-32.715,-159.180,-72.266,0
1664548750.552,-60.059,-28.320,-161.133,-64.941,0
1664548750.556,-43.945,-25.391,-222.656,-43.945,0
1664548750.560,-55.664,-26.367,-228.027,-39.551,0
1664548750.564,-72.266,-25.879,-209.473,-60.059,0
1664548750.568,-58.594,-21.973,-222.168,-57.617,0
1664548750.571,-42.969,-31.250,-303.223,-50.781,0
1664548750.575,-55.664,-30.273,-296.875,-54.199,0
1664548750.579,-70.801,-20.996,-121.094,-76.660,0
1664548750.583,-62.500,-25.879,-147.949,-80.078,0
1664548750.587,-47.852,-23.926,-214.844,-68.848,0
1664548750.590,-50.293,-22.949,-184.570,-71.777,0
1664548750.594,-67.383,-21.973,-145.020,-76.172,0
1664548750.598,-68.359,-15.625,-187.988,-62.500,0
1664548750.602,-49.316,-8.301,-191.406,-49.316,0
1664548750.606,-39.551,-7.324,-198.242,-43.945,0
1664548750.610,-50.293,-13.184,-240.234,-46.387,0
1664548750.614,-63.965,-18.555,-236.816,-53.711,0
1664548750.617,-62.988,-20.020,-273.438,-49.805,0
1664548750.621,-62.988,-12.695,-176.758,-69.336,0
1664548750.625,-72.754,-15.137,-117.188,-91.797,0
1664548750.629,-75.684,-22.949,-246.582,-84.961,0
1664548750.633,-69.824,-22.949,-260.254,-69.824,0
1664548750.634,-57.129,-11.230,-135.742,-65.430,0
1664548750.638,-49.805,-10.254,-122.070,-55.664,0
1664548750.642,-68.359,-19.531,-217.285,-56.641,0
1664548750.646,-78.613,-20.996,-213.379,-62.012,0
1664548750.650,-63.477,-18.555,-152.832,-52.246,0
1664548750.654,-57.129,-16.602,-193.848,-50.781,0
1664548750.658,-61.035,-19.531,-307.129,-44.922,0
1664548750.661,-71.289,-24.902,-282.227,-46.387,0
1664548750.665,-68.359,-22.461,-102.051,-68.848,0
1664548750.669,-54.199,-21.973,-128.906,-65.918,0
1664548750.673,-63.965,-22.949,-185.059,-66.895,0
1664548750.677,-76.660,-25.391,-160.645,-71.289,0
1664548750.679,-64.941,-24.414,-188.965,-62.988,0
1664548750.683,-46.387,-22.949,-213.867,-60.547,0
1664548750.687,-58.105,-23.438,-200.195,-65.430,0
1664548750.691,-73.730,-18.066,-175.781,-62.500,0
1664548750.695,-69.336,-18.555,-156.738,-55.664,0
1664548750.699,-52.246,-24.902,-208.984,-46.875,0
1664548750.703,-42.480,-26.367,-333.008,-32.715,0
1664548750.706,-44.922,-16.602,-212.891,-25.879,0
1664548750.710,-37.109,-19.043,-90.332,-20.508,0
1664548750.714,-33.203,-25.391,-184.570,-27.832,0
1664548750.718,-51.270,-18.555,-208.984,-51.270,0
1664548750.722,-81.055,-14.648,-174.805,-84.961,0
1664548750.724,-85.938,-12.207,-159.668,-98.633,0
1664548750.728,-64.453,-10.742,-229.004,-76.660,0
1664548750.732,-65.430,-18.066,-257.812,-73.730,0
1664548750.736,-79.590,-16.113,-205.566,-83.984,0
1664548750.740,-83.008,-13.672,-215.820,-88.867,0
1664548750.744,-70.801,-24.902,-352.051,-74.707,0
1664548750.748,-56.152,-23.926,-351.074,-59.570,0
1664548750.751,-69.824,-16.602,-170.410,-82.520,0
1664548750.755,-79.102,-18.555,-154.297,-77.148,0
1664548750.759,-72.266,-21.973,-227.051,-59.570,0
1664548750.763,-61.035,-24.902,-223.633,-60.059,0
1664548750.767,-53.223,-20.996,-213.379,-61.523,0
1664548750.784,-65.918,-14.160,-190.918,-64.453,0
1664548750.788,-62.988,-12.695,-192.871,-58.105,0
1664548750.792,-52.734,-13.672,-183.105,-60.547,0
1664548750.796,-62.988,-18.555,-143.066,-67.383,0
1664548750.800,-67.871,-24.902,-184.570,-72.754,0
1664548750.804,-62.012,-20.508,-242.188,-64.941,0
1664548750.808,-62.500,-20.020,-234.375,-50.293,0
1664548750.811,-58.594,-23.438,-164.062,-52.246,0
1664548750.815,-56.152,-20.996,-159.668,-56.152,0
1664548750.819,-67.383,-24.414,-267.090,-57.129,0
1664548750.823,-70.312,-24.902,-232.910,-57.617,0
1664548750.827,-60.059,-26.855,-171.387,-56.641,0
1664548750.845,-67.871,-26.855,-195.312,-59.570,0
1664548750.849,-73.242,-25.391,-239.746,-60.547,0
1664548750.853,-69.336,-22.461,-178.711,-59.082,0
1664548750.857,-56.641,-20.020,-136.230,-55.176,0
1664548750.861,-42.480,-23.926,-216.797,-48.340,0
1664548750.865,-52.734,-25.879,-280.762,-39.551,0
1664548750.869,-64.941,-21.973,-195.801,-44.434,0
1664548750.872,-55.664,-26.367,-154.297,-61.523,0
1664548750.876,-47.363,-34.668,-294.922,-56.152,0
1664548750.880,-58.594,-27.832,-294.434,-48.828,0
1664548750.884,-74.219,-13.672,-110.352,-72.754,0
1664548750.888,-56.152,-20.020,-137.207,-72.754,0
1664548750.875,-41.016,-21.973,-198.242,-56.641,0
1664548750.879,-56.152,-17.578,-181.641,-56.152,0
1664548750.883,-71.289,-18.066,-138.672,-66.406,0
1664548750.887,-66.406,-22.461,-138.672,-61.523,0
1664548750.891,-52.734,-28.809,-211.914,-52.734,0
1664548750.895,-54.688,-27.832,-238.770,-55.664,0
1664548750.899,-75.684,-18.555,-172.852,-60.059,0
1664548750.902,-76.172,-20.508,-188.965,-62.012,0
1664548750.906,-58.594,-19.531,-248.047,-58.594,0
1664548750.910,-56.641,-16.602,-207.031,-58.105,0
1664548750.914,-70.312,-27.344,-201.660,-65.430,0
1664548750.918,-74.707,-29.297,-254.395,-67.383,0
1664548750.920,-66.406,-27.344,-254.395,-57.129,0
1664548750.924,-68.848,-24.902,-152.344,-62.012,0
1664548750.928,-74.219,-23.926,-119.629,-71.777,0
1664548750.932,-76.660,-23.438,-177.246,-68.359,0
1664548750.936,-58.105,-14.648,-202.637,-51.758,0
1664548750.940,-42.480,-15.625,-175.781,-42.969,0
1664548750.944,-55.176,-18.066,-145.508,-52.246,0
1664548750.947,-61.035,-18.555,-250.000,-45.898,0
1664548750.951,-59.570,-25.391,-281.250,-38.574,0
1664548750.955,-48.340,-28.809,-80.566,-47.852,0
1664548750.959,-29.297,-32.715,-87.891,-33.203,0
1664548750.963,-49.805,-21.484,-207.520,-39.551,0
1664548750.964,-65.918,-9.277,-228.027,-67.383,0
1664548750.968,-54.688,-6.348,-123.535,-70.801,0
1664548750.972,-49.805,-3.906,-116.211,-70.312,0
1664548750.976,-65.430,-2.441,-173.828,-89.844,0
1664548750.980,-71.289,6.836,-182.617,-97.656,0
1664548750.984,-52.246,16.602,-207.520,-84.473,0
1664548750.988,-41.016,20.020,-220.703,-82.031,0
1664548750.991,-67.871,14.648,-279.297,-92.773,0
1664548750.995,-86.914,27.832,-213.867,-104.492,0
1664548750.999,-75.684,38.574,-123.047,-111.816,0
1664548751.003,-74.707,22.949,-214.844,-112.305,0
1664548751.007,-90.332,19.531,-243.164,-126.953,0
1664548751.010,-102.051,30.762,-159.180,-142.090,0
1664548751.014,-98.633,27.344,-147.949,-140.625,0
1664548751.018,-90.820,17.090,-227.051,-132.324,0
1664548751.022,-99.609,20.020,-229.492,-134.766,0
1664548751.026,-111.328,26.855,-174.316,-132.324,0
1664548751.030,-119.629,20.508,-196.777,-132.324,0
1664548751.034,-123.535,11.719,-287.109,-133.301,0
1664548751.037,-128.906,15.137,-252.930,-146.973,0
1664548751.041,-145.020,20.996,-63.477,-178.711,0
1664548751.045,-140.625,13.184,-111.816,-173.828,0
1664548751.049,-129.395,16.113,-186.523,-161.133,0
1664548751.053,-127.930,21.973,-149.414,-161.133,0
1664548751.054,-127.930,24.414,-125.000,-161.133,0
1664548751.058,-122.559,15.625,-182.129,-147.461,0
1664548751.062,-113.770,5.371,-215.332,-133.789,0
1664548751.066,-106.445,3.418,-173.828,-130.371,0
1664548751.070,-85.938,3.906,-199.707,-110.352,0
1664548751.074,-78.125,-1.953,-250.000,-89.844,0
1664548751.078,-76.172,-12.207,-307.617,-69.336,0
1664548751.081,-76.660,-12.207,-194.336,-70.312,0
1664548751.085,-69.824,-17.090,-129.883,-81.543,0
1664548751.089,-65.430,-20.996,-232.422,-70.312,0
1664548751.093,-70.801,-26.855,-272.949,-61.523,0
1664548751.097,-63.965,-24.414,-178.711,-67.383,0
1664548751.114,-56.152,-20.020,-113.281,-64.453,0
1664548751.118,-55.664,-22.949,-240.234,-52.246,0
1664548751.122,-57.617,-16.113,-265.137,-48.340,0
1664548751.126,-48.828,-18.066,-160.645,-44.922,0
1664548751.130,-31.738,-26.855,-161.133,-36.133,0
1664548751.134,-27.832,-36.621,-315.430,-25.879,0
1664548751.138,-36.621,-41.992,-359.375,-23.438,0
1664548751.141,-40.039,-31.250,-197.266,-31.250,0
1664548751.145,-23.438,-28.320,-163.574,-27.344,0
1664548751.149,-18.555,-32.715,-225.098,-12.207,0
1664548751.153,-31.738,-33.691,-208.496,-12.207,0
1664548751.157,-30.273,-32.715,-169.434,-19.531,0
1664548751.159,-9.277,-30.762,-209.961,-3.906,0
1664548751.163,0.000,-34.668,-240.234,0.000,0
1664548751.167,-11.719,-27.832,-205.078,-5.859,0
